2020-06-17,2020-06-17,AGZD,3.0100,5.5100,0.7500,5.0000,3.2700,5.0000,3.4600,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,AIA,4.4000,3.0700,6.7000,3.4800,2.8700,4.0800,5.4500,3.2500,42.6000,71.4000,56.8000,72.7000,67.7000,50.0000,10.4000,42.3000,35.4000,51.5439,1.9000,2.4000,41.8000,65.4000,27.9000,10.9000,65.2000,38.0000,68.5000,45.1000,99.0000,70.9000,D
2020-06-17,2020-06-17,AIEQ,5.4200,4.4600,3.9000,1.4500,5.6500,5.7600,6.3900,5.7700,54.0000,77.6000,56.6000,73.7000,69.4000,50.0000,48.5000,33.8000,43.9000,56.6158,50.0000,50.0000,50.0000,65.9000,54.0000,24.3000,85.5000,54.9000,34.9000,60.8000,31.3000,42.4000,C
2020-06-17,2020-06-17,AIIQ,5.6600,4.4500,3.9100,2.3700,5.7000,5.9900,6.5000,5.5900,52.7000,73.3000,60.2000,75.6000,70.5000,50.0000,50.0000,39.5000,46.3000,58.4165,50.0000,50.0000,50.0000,50.0000,50.0000,27.2000,76.3000,51.7000,30.2000,62.2000,31.3000,41.2000,C
2020-06-17,2020-06-17,AIQ,4.7100,4.5700,4.0100,2.1200,3.7400,5.7000,6.1000,5.0900,50.6000,83.0000,63.7000,64.4000,67.9000,50.0000,34.2000,37.1000,40.7000,54.3169,50.0000,50.0000,50.0000,41.6000,47.9000,7.4000,78.8000,43.1000,36.0000,48.8000,76.7000,53.9000,C
2020-06-17,2020-06-17,AIRR,5.6700,6.0000,5.6400,1.4000,3.7900,4.7400,6.2000,6.2200,61.3000,46.5000,42.8000,62.8000,53.5000,50.0000,89.2000,86.6000,74.6000,64.0623,50.0000,50.0000,50.0000,58.4000,52.1000,69.5000,86.0000,77.8000,55.2000,65.6000,92.0000,70.9000,B
2020-06-17,2020-06-17,ALD,3.3000,4.7100,0.9700,5.0000,3.2700,5.0000,5.3500,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,ALFA,6.4000,3.4200,6.2400,1.5800,6.7400,5.9000,6.1100,2.3600,37.7000,80.7000,60.2000,74.8000,71.6000,50.0000,50.0000,45.5000,48.4000,60.0159,1.9000,0.0000,0.0000,32.3000,8.5000,15.3000,84.2000,49.7000,32.0000,94.5000,32.3000,53.0000,D
2020-06-17,2020-06-17,ALTS,4.7900,6.1400,1.7700,5.0000,3.4000,5.0000,7.1500,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,ALTY,5.8900,6.5600,3.3700,5.0000,3.7800,5.0000,7.5000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,AMCA,4.0100,5.5800,4.9800,1.4000,2.5600,5.3400,3.1400,6.5900,60.0000,53.3000,46.5000,47.7000,48.5000,50.0000,89.2000,67.5000,67.9000,58.1901,50.0000,50.0000,50.0000,100.0000,62.5000,29.0000,86.0000,57.5000,43.3000,35.7000,99.0000,59.3000,B
2020-06-17,2020-06-17,AMJ,7.0100,8.7900,5.7400,5.0000,3.6200,3.2200,6.6500,3.5600,45.6000,20.5000,10.5000,4.6000,9.5000,50.0000,10.4000,90.5000,52.3000,30.9340,48.5000,50.0000,43.8000,67.4000,52.4000,50.0000,50.0000,50.0000,85.7000,50.0000,81.3000,72.3000,C
2020-06-17,2020-06-17,AMJL,8.1000,6.6400,7.6000,5.0000,5.3000,5.0000,6.7100,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,AMLP,5.1600,3.9500,6.0100,1.3900,4.2000,3.1900,7.8200,3.4100,49.0000,48.6000,65.3000,66.6000,62.6000,52.4000,0.1000,91.5000,50.4000,56.5038,0.0000,0.0000,0.0000,100.0000,25.0000,94.8000,86.1000,90.5000,86.2000,59.8000,73.7000,73.2000,C
2020-06-17,2020-06-17,AMU,6.9200,7.9200,4.5100,5.0000,3.6000,6.1400,6.5800,5.6700,54.0000,22.2000,11.3000,4.5000,10.1000,50.0000,78.6000,90.0000,72.6000,41.3267,65.9000,67.4000,41.6000,97.1000,68.0000,50.0000,50.0000,50.0000,27.1000,50.0000,82.0000,53.0000,C
2020-06-17,2020-06-17,AMUB,7.0700,7.8900,5.2400,5.0000,3.6000,5.6100,6.6000,5.6900,54.5000,38.7000,43.9000,37.4000,39.6000,50.0000,89.2000,90.5000,75.9000,57.7817,50.0000,50.0000,50.0000,57.5000,51.9000,50.0000,50.0000,50.0000,37.8000,50.0000,82.0000,56.6000,C
2020-06-17,2020-06-17,AMZA,6.0800,4.8600,6.3400,-1.2700,4.5800,5.7600,7.4800,4.5600,54.7000,37.7000,62.6000,66.5000,59.6000,63.0000,0.1000,95.2000,55.4000,57.4760,50.0000,50.0000,50.0000,2.4000,38.1000,124.1000,112.7000,118.4000,34.7000,51.1000,53.7000,46.5000,C
2020-06-17,2020-06-17,ANGL,4.1000,5.0800,3.3500,5.0000,3.2900,5.0000,4.0600,0.0000,,,,,,,,,,,,,,,,,,,,,,,
